ACCNTNUM,RISKNUM,BLDGSCHEME,BLDGCODE,OCCSCHEME,OCCCODE,YEARBUILT,NUMSTORIES,NUMRISKS,POSTALCODE,COUNTYCODE,STATECODE,MODEL1,MODEL2,MODEL3,MODEL4,MODEL5,COV1TIV,COV2TIV,COV3TIV,COV4TIV,COV1DED,COV2DED,COV3DED,COV4DED,COV1LIM,COV2LIM,COV3LIM,COV4LIM,COMBDED,COMBLIM,SITEDED,SITELIM,SUBLIMGROUP,SUBLIMDED,SUBLIMLIM
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75850651,-0.879546769,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7592962,-0.878444729,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75854134,-0.879427327,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75931334,-0.878355376,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75857603,-0.879293069,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7593389,-0.87820653,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75876886,-0.878769466,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75935604,-0.878117177,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75885552,-0.87842641,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75939958,-0.877967869,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75888178,-0.878351642,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75943441,-0.877848423,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75892532,-0.878202336,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7594691,-0.877714161,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75894246,-0.878112984,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75948553,-0.87755073,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75900425,-0.877992846,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7595028,-0.877476192,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75902153,-0.877918308,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75953735,-0.877327114,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75905608,-0.877769232,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75956362,-0.877252344,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75910032,-0.877694002,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75957921,-0.877000021,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75913501,-0.877559741,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7595875,-0.876925713,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75914315,-0.877470618,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75962204,-0.876776634,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75919582,-0.877335895,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75963904,-0.876672464,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75921309,-0.877261357,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75966488,-0.876553248,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75925677,-0.877126864,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.759691,-0.876463662,,,,90000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75927404,-0.877052325,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75971684,-0.876344445,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.7592989,-0.876829403,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75973398,-0.87625509,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EN,,2,52.75930705,-0.87674028,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75975055,-0.876106473,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75946266,-0.876084245,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75976768,-0.876017118,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75947979,-0.87599489,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75979352,-0.8758979,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75951448,-0.875860627,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75981066,-0.875808545,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75953175,-0.875786087,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75955759,-0.87566687,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75987947,-0.875480754,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75957473,-0.875577516,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75989674,-0.875406214,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.759658,-0.874878878,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75995839,-0.875271254,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75971965,-0.874743919,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76006105,-0.874720302,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75974577,-0.874654332,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76006891,-0.874601546,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75976262,-0.874535345,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76008604,-0.87451219,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75978874,-0.874445758,,,,400000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76011174,-0.874378155,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.75977821,-0.87428302,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76012888,-0.874288799,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.7599258,-0.873730909,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76017255,-0.8741543,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75994307,-0.873656368,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EW,,2,52.76025568,-0.873440835,,,,430000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75996849,-0.873492702,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76026396,-0.873366526,,,,290000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75997677,-0.873418393,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76025286,-0.873144524,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75992046,-0.873167921,,,,420000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76024303,-0.873055862,,,,220000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75989194,-0.873005647,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76020567,-0.872908635,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.7598911,-0.872916755,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76019584,-0.872819974,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75986273,-0.872769296,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76016761,-0.87268733,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75985304,-0.872695451,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76015778,-0.872598669,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75983365,-0.872547761,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76014724,-0.87243593,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75982382,-0.872459101,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76009078,-0.872170643,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75980444,-0.872311411,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76009008,-0.872096566,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75980373,-0.872237334,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76007968,-0.871948643,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75978435,-0.872089644,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76006999,-0.871874798,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75977956,-0.87158592,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76006844,-0.871711827,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75974724,-0.871023632,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76002671,-0.871105321,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75967967,-0.870536352,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.760026,-0.871031244,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75970509,-0.870372686,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76001575,-0.870898137,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75970424,-0.870283793,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.76001504,-0.87082406,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75968485,-0.870136105,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75996432,-0.870217788,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75968415,-0.870062028,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75994197,-0.869758974,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75967361,-0.869899292,,,,320000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75983718,-0.869139286,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75967276,-0.8698104,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75980951,-0.869065908,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75962486,-0.869500441,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75972763,-0.868964295,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.7595795,-0.869457158,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75968241,-0.868935829,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75949762,-0.869355546,,,,150000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75958269,-0.868849497,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75946138,-0.869326846,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75953747,-0.868821031,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75937951,-0.869225234,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75944717,-0.868778914,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75933428,-0.869196767,,,,340000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1EP,,2,52.75924384,-0.869139834,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77405335,-0.888486713,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77440953,-0.888121866,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77413493,-0.888558755,,,,390000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77456246,-0.888132794,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77423394,-0.888571058,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77464349,-0.888145554,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77433252,-0.888538899,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7747064,-0.888143951,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77439544,-0.888537297,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77481412,-0.888126383,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77447661,-0.888564878,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77494893,-0.888122948,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77456635,-0.888547768,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77525438,-0.888100342,,,,370000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77462926,-0.888546166,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77541616,-0.88809622,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.774719,-0.888529056,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77552304,-0.887989726,,,,280000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7747909,-0.888527225,,,,270000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77552082,-0.887752593,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77485382,-0.888525623,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7756309,-0.887986978,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77494397,-0.888552975,,,,250000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77562868,-0.887749844,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77502473,-0.888536094,,,,470000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77577373,-0.887879567,,,,360000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7750698,-0.888549771,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77577345,-0.887849925,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77518664,-0.888546795,,,,260000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7758726,-0.887877048,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7752674,-0.888529914,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77587218,-0.887832585,,,,300000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77533031,-0.888528312,,,,80000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77560574,-0.888180336,,,,350000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.7754112,-0.888526252,,,,180000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 1JN,,2,52.77570461,-0.888177817,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75012527,-0.878324639,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75015646,-0.877820102,,,,240000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.7502695,-0.878365382,,,,170000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75026445,-0.877832143,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75037749,-0.878377425,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75039885,-0.877784243,,,,310000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75048563,-0.87840428,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75064348,-0.877985381,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0JR,,1,52.75061932,-0.87828232,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75223186,-0.889145823,,,,40000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75221732,-0.888553534,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.7522761,-0.889070615,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75225397,-0.888626684,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75238396,-0.889067872,,,,190000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75238906,-0.88865288,,,,210000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75244673,-0.889051459,,,,50000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75245198,-0.888651279,,,,30000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75252762,-0.889049401,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75251475,-0.888634865,,,,110000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75258155,-0.889048029,,,,70000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75257767,-0.888633264,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75268941,-0.889045286,,,,120000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75269451,-0.888630291,,,,130000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75276131,-0.889043457,,,,100000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75274844,-0.888628919,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.75286999,-0.889129593,,,,140000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75286431,-0.888522254,,,,200000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.7529419,-0.889127764,,,,160000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75292722,-0.888520653,,,,60000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QN,,1,52.7530138,-0.889125935,,,,230000,,,,,,,,,,,,,,,,,,
PiClient,1.00031E+11,,,PiWind,R,,,,LE13 0QW,,1,52.75299912,-0.888518823,,,,210000,,,,,,,,,,,,,,,,,,
